year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition
2017.0,HYUNDAI,Accent,Active RB,Hatchback,Manual,Petrol,169259.0,5.0,KMHCT51BLHU338889,Unlicensed - Plates to be removed,Unregistered,4,1.4,White,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9067100/motor-vehicles-motor-cycles/2017-hyundai-accent-active-rb-manual-hatchback,"Front Cracked bumper.
Medium Dent on Various panels
Dents or marks on body consistent with age and kilometres."
1997.0,HONDA,Accord,VTI 6th Gen (WOVR-INSPECTED),Sedan,Automatic,Petrol,181487.0,5.0,1HGCG5640WA602769,1CUT757,08-05-2026,4,2.3,White,Beige,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9067101/motor-vehicles-motor-cycles/1997-honda-accord-vti-6th-gen-automatic-sedan-wovr-inspected,Medium Scuff on Various panels
2013.0,JEEP,Grand,Cherokee SRT-8 WK (WOVR-REPAIRABLE),Wagon,Automatic,Petrol,248956.0,5.0,1C4RJFHJ5EC224441,Unlicensed,Unregistered,8,6.4,White,Black,Yes,No,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9067118/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-srt-8-wk-auto-wagon-wovr-repairable,"Door Mirror Broken Passenger
Paint peeling Front bumper, grille, driver door
Large Dent on Along driver side
Windscreen Chipped or Cracked."
2012.0,AUDI,A1,1.4 TFSI ATTRACTION 8X,Hatchback,Automatic,Petrol,143058.0,5.0,WAUZZZ8X4DB045629,1EKC718,07-10-2025,4,1.4,Light Blue,Charcoal,Yes,Yes,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9067131/motor-vehicles-motor-cycles/2012-audi-a1-1-4-tfsi-attraction-8x-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Front Seat worn Drivers"
2015.0,MITSUBISHI,Asx,LS 2WD XB (WOVR-INSPECTED),Wagon,CVT,Petrol,201062.0,5.0,JMFXTGA2WFZC06212,1HXS645,13-03-2026,4,2.0,White,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9067137/motor-vehicles-motor-cycles/2015-mitsubishi-asx-ls-2wd-xb-cvt-wagon-wovr-inspected,"Door Mirror Broken Drivers side
Dents or marks on body consistent with age and kilometres.
Paint fading on various panels"
2013.0,HOLDEN,Cruze,SRi JH (WOVR-INSPECTED),Hatchback,Automatic,Petrol,181811.0,5.0,6G1PE6ENXEL924244,Unlicensed - Plates to be removed,Unregistered,4,1.6,Black,Black Leather,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9067178/motor-vehicles-motor-cycles/2013-holden-cruze-sri-jh-automatic-hatchback-wovr-inspected,"Dents or marks on body consistent with age and kilometres.
Paint fading Various panels
Medium Dent on Various panels
Medium Scratch on Various panels
Engine light ON
Engine Smoke visible
Front Seat worn drivers"
,PATROL,(4x4),,Cab Chassis,Manual,Diesel,227070.0,3.0,JN1URGY60A0519808,No plates,Unregistered,6,4.2,Tan,Grey,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352697/motor-vehicles-motor-cycles/nissan-patrol-4x4-manual-cab-chassis,"Front Seat worn Drivers seat
Front Seat Stains Seats
Corrosion visible Engine bay and sill panels
Windscreen Chipped or Cracked.
Brakes require attention, Recommend towing on collection
Seat Torn driver side"
2013.0,TOYOTA,Hilux,4X2 WORKMATE TGN16R,Cab Chassis,Automatic,Petrol,230180.0,2.0,MR0CX12G700112062,,Unregistered,4,2.7,White,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714588/motor-vehicles-motor-cycles/2013-toyota-hilux-4x2-workmate-tgn16r-automatic-cab-chassis,"Medium Dent on LH B pillar and bonnet
Medium Scuff on LHF guard
Dents or marks on body consistent with age and kilometres.
Seat Torn driver side
Engine lacks power
Engine idling rough"
2016.0,BMW,X4,xDrive 20d F26,Coupe,Automatic,Diesel,167126.0,5.0,WBAXX120500U98965,,Unregistered,4,2.0,White,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714589/motor-vehicles-motor-cycles/2016-bmw-x4-xdrive-20d-f26-turbo-diesel-automatic-8-speed-coupe,"Dents or marks on body consistent with age and kilometres.
Other Warning light ON
Windscreen Chipped or Cracked."
2015.0,RENAULT,Megane,GT-Line Premium,Wagon,Automatic,Diesel,287986.0,5.0,VF1KZS00EF0714015,,Unregistered,4,1.5,Blue,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714590/motor-vehicles-motor-cycles/2015-renault-megane-gt-line-premium-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Windscreen Chipped or Cracked.
Large Scratch on Rear bumper"
2010.0,SUBARU,Forester,X S3,Wagon,Automatic,Petrol,295661.0,5.0,JF2SH9KL5AG049961,,Unregistered,4,2.5,White,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714591/motor-vehicles-motor-cycles/2010-subaru-forester-x-s3-automatic-wagon,"Transmission Requires attention Strongly recommend inspection by qualified third party
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Large Dent on Roof
Rear Cracked bumper.
Medium Dent on Rhf guard"
2015.0,MAZDA,Cx-5,Maxx Sport KE,Wagon,Automatic,Diesel,201863.0,5.0,JM0KE102200320727,,Unregistered,4,2.2,Grey,Black,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714592/motor-vehicles-motor-cycles/2015-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked."
2005.0,TOYOTA,Hilux,SR5 (4x4) KUN26R Dual Cab,Cab Chassis,Manual,Diesel,264470.0,5.0,MR0FZ29G101518884,,Unregistered,4,3.0,White,Grey,Yes,No,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714596/motor-vehicles-motor-cycles/2005-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-manual-dual-cab,"Steering Wheel worn.
Door Card worn.
Dents or marks on body consistent with age and kilometres."
2013.0,MERCEDES,Benz,CLA 45 CLA45 AMG AWD C117 7,Coupe,Automatic,Petrol,136427.0,5.0,WDD1173522N066346,,Unregistered,4,2.0,Maroon,Black Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714597/motor-vehicles-motor-cycles/2013-mercedes-benz-cla-45-cla45-amg-awd-c117-7-auto-coupe,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Paint cracked Front roof"
2018.0,RENAULT,Megane,rs 280 FWD,Hatchback,Automatic,Petrol,101355.0,,VF1RFB000J0783578,,Unregistered,4,1.8,,,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714598/motor-vehicles-motor-cycles/2018-renault-megane-rs-280-fwd-automatic-6-speed-hatchback,"Air Conditioning
Alloy Wheels
Remote Central Locking
Cruise Control
Drivers Airbag
Electric Windows
Power Steering
Reverse Camera
ABS Brakes
Sunroof"
2018.0,TOYOTA,Corolla,Ascent ZRE172R,Sedan,CVT,Petrol,150091.0,5.0,MR053REH205316681,,Unregistered,4,1.8,White,Black,Yes,Yes,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714601/motor-vehicles-motor-cycles/2018-toyota-corolla-ascent-zre172r-cvt-sedan,"Dents or marks on body consistent with age and kilometres.
Hail damage visible."
2015.0,JEEP,Grand,Cherokee Laredo (4x4) WK,Wagon,Automatic,Petrol,111871.0,5.0,1C4RJFEGXFC144854,,Unregistered,6,3.6,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714603/motor-vehicles-motor-cycles/2015-jeep-grand-cherokee-laredo-4x4-wk-automatic-8-speed-wagon,"Engine noise observed.
Large Dent on RHF guard
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Rear bumper
Engine light ON"
2003.0,TOYOTA,Rav,4 CV ACA22R,Wagon,Automatic,Petrol,181811.0,4.0,JTEYD20V100001605,,Unregistered,4,2.4,Silver,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714604/motor-vehicles-motor-cycles/2003-toyota-rav-4-cv-aca22r-automatic-wagon,"Transmission Requires attention Strongly recommend inspection by qualified third party
Medium Dent on LHF guard
Paint cracked Front bumper
Medium Scuff on Front bumper
Large Dent on LHR guard
Dents or marks on body consistent with age and kilometres.
Carpet worn in places."
2008.0,TOYOTA,Hilux,SR5 (4x4) KUN26R,Dual Cab,Automatic,Diesel,440206.0,5.0,MR0FZ29GX01551690,,Unregistered,4,3.0,White,Grey,Yes,No,Yes,Unknown,Yes,QLD,https://www.grays.com/lot/0001-50714605/motor-vehicles-motor-cycles/2008-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-automatic-dual-cab,Please refer to the photos or arrange inspection to view the condition of this vehicle.
2005.0,TOYOTA,Hilux,Workmate 4X2,Cab Chassis,Manual,Petrol,184056.0,3.0,JTFAM426900166882,,Unregistered,4,2.7,White,Grey,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714606/motor-vehicles-motor-cycles/2005-toyota-hilux-workmate-4x2-manual-cab-chassis,Dents or marks on body consistent with age and kilometres.
2010.0,TOYOTA,Hilux,4X2 WORKMATE TGN16R,Cab Chassis,Manual,Petrol,233952.0,3.0,MR0CX12G800055130,,Unregistered,4,2.7,White,Grey,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714607/motor-vehicles-motor-cycles/2010-toyota-hilux-4x2-workmate-tgn16r-manual-cab-chassis,"Dents or marks on body consistent with age and kilometres.
Airbag light ON
Medium Dent on RHF Door"
2005.0,BMW,5,Series 530i E60,Sedan,Automatic,Petrol,201247.0,5.0,WBANE72030CM17850,,Unregistered,6,3.0,Silver,Black Leather,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714608/motor-vehicles-motor-cycles/2005-bmw-5-series-530i-e60-automatic-sedan,"Airbag light ON
Other Warning light ON
Hood Lining Sagging
Front Seat worn RHF
Dents or marks on body consistent with age and kilometres.
Engine light ON"
2015.0,CITROEN,Berlingo,L2 LONG BODY B9C Van,Van,Automatic,Diesel,161564.0,2.0,VF77E9HF8FJ541273,,Unregistered,4,1.6,Black,Grey,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714609/motor-vehicles-motor-cycles/2015-citroen-berlingo-l2-long-body-b9c-turbo-diesel-automatic-van,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both"
2013.0,HOLDEN,Cruze,SRi-V JH,Hatchback,Manual,Petrol,173247.0,5.0,6G1PE6EN2EL953589,,Unregistered,4,1.6,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714611/motor-vehicles-motor-cycles/2013-holden-cruze-sri-v-jh-manual-hatchback,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Large Scratch on RHR guard"
2016.0,NISSAN,Navara,4X2 ST-X NP300,Dual Cab,Automatic,Diesel,177474.0,5.0,MNTCB2D23A0004486,,Unregistered,4,2.3,Green,Black Leather,Yes,Yes,No,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714612/motor-vehicles-motor-cycles/2016-nissan-navara-4x2-st-x-np300-turbo-diesel-automatic-dual-cab,"Front Seat worn Both
Back Seat worn.
Dents or marks on body consistent with age and kilometres.
Engine light ON"
2011.0,AUDI,A1,1.4 TFSI Ambition 8X,Hatchback,Automatic,Petrol,122527.0,4.0,WAUZZZ8XXCB005053,,Unregistered,4,1.4,Silver,Grey,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714613/motor-vehicles-motor-cycles/2011-audi-a1-1-4-tfsi-ambition-8x-automatic-hatchback,"Transmission Requires attention Strongly recommend inspection by qualified third party
Front Seat Stains RHF
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Rear bumper"
2010.0,HYUNDAI,Ix35,ELITE AWD LM,Wagon,Automatic,Diesel,387986.0,5.0,KMHJU81VSBU214786,,Unregistered,4,2.0,Green,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714614/motor-vehicles-motor-cycles/2010-hyundai-ix35-elite-awd-lm-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Hail damage visible.
Medium Scratch on Front bumper
Paint peeling Rear bumper and tailgate"
2007.0,MERCEDES,Benz,A170 Classic W169,Hatchback,CVT,Petrol,234072.0,5.0,WDD1690322J456138,,Unregistered,4,1.7,Silver,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714615/motor-vehicles-motor-cycles/2007-mercedes-benz-a170-classic-w169-cvt-hatchback,"Engine light ON
Front Cracked bumper.
Medium Scuff on LHF door
Medium Dent on LHR guard
Large Scuff on Rear bumper
Dents or marks on body consistent with age and kilometres."
2019.0,HOLDEN,Acadia,LTZ-V AWD 9,Wagon,Automatic,Petrol,181993.0,7.0,1GHFN6RS8KZ292296,,Unregistered,6,3.6,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714616/motor-vehicles-motor-cycles/2019-holden-acadia-ltz-v-awd-9-auto-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Rear Cracked bumper."
2020.0,FORD,Ranger,RAPTOR 4X4 PX III 10,Dual Cab,Automatic,Diesel,123920.0,5.0,MPBUMFE60LX270993,,Unregistered,4,2.0,Red,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714617/motor-vehicles-motor-cycles/2020-ford-ranger-raptor-4x4-px-iii-turbo-diesel-10-auto-dual-cab,"Dents or marks on body consistent with age and kilometres.
Driveline requires attention, recommend inspection by qualified third party"
2017.0,HOLDEN,Astra,LS+ SPORTWAGON BK,Wagon,Automatic,Petrol,166265.0,5.0,W0VBF8EC7J8019680,,Unregistered,4,1.4,Black,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714619/motor-vehicles-motor-cycles/2017-holden-astra-ls-sportwagon-bk-automatic-wagon,"Medium Dent on Tailgate
Medium Scuff on Front bumper
Dents or marks on body consistent with age and kilometres.
Medium Scratch on LHR door and RHF guard
Windscreen Chipped or Cracked."
2018.0,HOLDEN,Equinox,LS+ 2WD EQ,Wagon,Automatic,Petrol,208384.0,5.0,3G0AX7EV7JS630652,,Unregistered,4,1.5,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714620/motor-vehicles-motor-cycles/2018-holden-equinox-ls-2wd-eq-automatic-wagon,"Dents or marks on body consistent with age and kilometresInterior: Washer fluid low
Interior: Washer fluid low"
2019.0,TOYOTA,Camry,ASCENT SPORT HYBRID AXVH71R,Sedan,CVT,Hybrid,71676.0,5.0,JTNB23HK803058149,,Unregistered,4,2.5,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714621/motor-vehicles-motor-cycles/2019-toyota-camry-ascent-sport-hybrid-axvh71r-cvt-sedan,Dents or marks on body consistent with age and kilometres.
2013.0,SUBARU,Xv,2.0i G4X,Hatchback,CVT,Petrol,192830.0,5.0,JF1GP7KC5DG026026,,Unregistered,4,2.0,Silver,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714623/motor-vehicles-motor-cycles/2013-subaru-xv-2-0i-g4x-cvt-hatchback,"Driveline requires attention, recommend inspection by qualified third party
Large Scuff on Rear bumper
Dents or marks on body consistent with age and kilometres.
Front Cracked bumper."
2012.0,KIA,Rio,S UB,Hatchback,Manual,Petrol,162795.0,5.0,KNADN512LC6778359,,Unregistered,4,1.4,Red,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714626/motor-vehicles-motor-cycles/2012-kia-rio-s-ub-manual-hatchback,"Airbag light ON
Paint fading Various panels
Dents or marks on body consistent with age and kilometres.
Body/panel damage RHF had RHR door
Medium Scratch on Rear bumper
Medium Scuff on Front bumper"
2012.0,NISSAN,Navara,4X4 ST D40,Dual Cab,Automatic,Diesel,246573.0,5.0,VSKCVND40A0490869,,Unregistered,4,2.5,Black,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714627/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-st-d40-turbo-diesel-automatic-dual-cab,"Airbag light ON
Dents or marks on body consistent with age and kilometres.
Paint fading Various panels
Door Handle Not Working or Broken.
Seat Torn RHF
Body/panel damage Rear bumper
Front Cracked bumper.
Large Scuff on LHR guard
Windscreen Chipped or Cracked."
2014.0,MERCEDES,Benz,GLA-Class GLA250 4MATIC X156,Wagon,Automatic,Petrol,110301.0,5.0,WDC1569462J021001,,Unregistered,4,2.0,Red,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714628/motor-vehicles-motor-cycles/2014-mercedes-benz-gla-class-gla250-4matic-x156-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Large Scuff on Rear bumper,
Paint peeling Roof"
2016.0,FORD,Ranger,XL 4X4 PX II,Dual Cab,Manual,Diesel,251663.0,5.0,MNAUMFF50GW562300,,Unregistered,5,3.2,White,Grey,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714629/motor-vehicles-motor-cycles/2016-ford-ranger-xl-4x4-px-ii-turbo-diesel-manual-dual-cab,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Engine Smoke visible
Engine lacks power
Large Dent on RHF guard,
Medium Scratch on various panels"
2016.0,NISSAN,Navara,4X4 RX NP300,Dual Cab,Automatic,Diesel,148959.0,5.0,MNTCB4D23A0018340,,Unregistered,4,2.3,Black,Grey,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714630/motor-vehicles-motor-cycles/2016-nissan-navara-4x4-rx-np300-turbo-diesel-automatic-dual-cab,"Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Engine light ON"
2012.0,HYUNDAI,Ix35,ELITE AWD LM,Wagon,Automatic,Diesel,214967.0,5.0,KMHJU81VSCU525100,,Unregistered,4,2.0,Silver,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714631/motor-vehicles-motor-cycles/2012-hyundai-ix35-elite-awd-lm-turbo-diesel-automatic-wagon,"Front Seat worn Both
Back Seat worn.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Lhf guard, front bumper, rhr door"
2016.0,MAZDA,Cx-5,Grand Touring KE,Wagon,Automatic,Diesel,163218.0,5.0,JM0KE102200361474,,Unregistered,4,2.2,Blue,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714633/motor-vehicles-motor-cycles/2016-mazda-cx-5-grand-touring-ke-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Medium Scratch on Rear bumper"
2013.0,HOLDEN,Captiva,7 LX AWD CG II,Wagon,Automatic,Diesel,141026.0,7.0,KL3CD266JCB118217,,Unregistered,4,2.2,Red,Black Leather,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714634/motor-vehicles-motor-cycles/2013-holden-captiva-7-lx-awd-cg-ii-turbo-diesel-automatic-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn LHF
Seat Torn RHF
Paint fading Spoiler"
2017.0,SUBARU,Xv,2.0i-S G5X,Hatchback,CVT,Petrol,253807.0,5.0,JF1GT7KL5JG024928,,Unregistered,4,2.0,White,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714635/motor-vehicles-motor-cycles/2017-subaru-xv-2-0i-s-g5x-cvt-hatchback,"Front Seat worn RHF
Dents or marks on body consistent with age and kilometres.
Driveline requires attention, recommend inspection by qualified third party
Other Warning light ON"
2018.0,FORD,Ranger,XLT 4X4 PX II,Dual Cab,Manual,Diesel,302148.0,5.0,MPBUMFF50JX155729,,Unregistered,5,3.2,White,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714636/motor-vehicles-motor-cycles/2018-ford-ranger-xlt-4x4-px-ii-turbo-diesel-manual-dual-cab,"Engine noise observed.
Front Seat Stains Both
Dents or marks on body consistent with age and kilometres.
Medium Dent on Lh doors
Large Scuff on Front bumper
Other Warning light ON"
2020.0,HYUNDAI,I30,Active PD,Hatchback,Automatic,Petrol,41143.0,5.0,KMHH351EMLU140180,,Unregistered,4,2.0,Red,Black,Yes,No,No,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714637/motor-vehicles-motor-cycles/2020-hyundai-i30-active-pd-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Large Scratch on Bonnet
Medium Scratch on Rear bumper
Medium Dent on RHR guard and LHR door
Other Warning light ON"
2019.0,LAND,Rover,Range Rover Velar D300 HSE L560 TD,Wagon,Automatic,Diesel,116469.0,5.0,SALYA2AK2LA253579,,Unregistered,6,3.0,White,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714638/motor-vehicles-motor-cycles/2019-land-rover-range-rover-velar-d300-hse-l560-td-auto-8-speed-wagon,"Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Other Warning light ON"
2018.0,HOLDEN,Calais-v,TOURER ZB 9,Wagon,Automatic,Petrol,139144.0,5.0,W0VZT8ED0J1119418,,Unregistered,6,3.6,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714639/motor-vehicles-motor-cycles/2018-holden-calais-v-tourer-zb-9-auto-wagon,"Dents or marks on body consistent with age and kilometres.
Large Dent on LHR door
Medium Scratch on Rear bumper
Damaged LH taillight"
2016.0,HYUNDAI,Tucson,Active FWD TL,Wagon,Automatic,Petrol,170659.0,5.0,KMHJ2814MGU172938,,Unregistered,4,2.0,Grey,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714640/motor-vehicles-motor-cycles/2016-hyundai-tucson-active-fwd-tl-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Paint fading Rear spoiler
Paint fading Rear spoiler"
2005.0,MERCEDES,Benz,A170 Classic W169,Hatchback,CVT,Petrol,264329.0,5.0,WDD1690322J255137,,Unregistered,4,1.7,Black,Cream,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714642/motor-vehicles-motor-cycles/2005-mercedes-benz-a170-classic-w169-cvt-hatchback,Dents or marks on body consistent with age and kilometres.
2008.0,TOYOTA,Rav,4 CV ACA33R,Wagon,Manual,Petrol,301704.0,5.0,JTMBD33VX05207794,,Unregistered,4,2.4,White,Grey,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714643/motor-vehicles-motor-cycles/2008-toyota-rav-4-cv-aca33r-manual-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Large Dent on Rear bumper,
Large Scuff on Rear bumper,
Windscreen Chipped or Cracked.
Medium Scratch on Front bumper"
2011.0,MERCEDES,Benz,SLK-Class SLK350 BLUE EFFICIENCY R172,Convertible,Automatic,Petrol,132123.0,2.0,WDD1724572F013336,,Unregistered,6,3.5,Silver,Black Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714644/motor-vehicles-motor-cycles/2011-mercedes-benz-slk-class-slk350-blue-efficiency-r172-auto-convertible,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Engine light ON"
2009.0,VOLKSWAGEN,Tiguan,125 TSI 5N,Wagon,Automatic,Petrol,183449.0,5.0,WVGZZZ5NZ9W103300,,Unregistered,4,2.0,Grey,Black,Yes,Yes,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714645/motor-vehicles-motor-cycles/2009-volkswagen-tiguan-125-tsi-5n-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Paint peeling Fuel flap
Large Scuff on Rear bumper"
2015.0,HOLDEN,Barina,TM,Hatchback,Automatic,Petrol,103733.0,5.0,KL3TA48E9FB190246,,Unregistered,4,1.6,Blue,Black,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714646/motor-vehicles-motor-cycles/2015-holden-barina-tm-automatic-hatchback,"Hail damage visible.
Paint cracked C pillar
Paint fading Various panels
Dents or marks on body consistent with age and kilometres.
Engine overheating, tow advisable.
Paint peeling Boot and roof"
2015.0,MAZDA,Cx-5,Grand Touring KE,Wagon,Automatic,Diesel,168705.0,5.0,JM0KE102200332543,,Unregistered,4,2.2,Dark Grey,Black,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714647/motor-vehicles-motor-cycles/2015-mazda-cx-5-grand-touring-ke-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Dent on Rhf door"
2008.0,HOLDEN,Rodeo,LT 4X2 3.6 V6 RA,Dual Cab,Automatic,Petrol,322416.0,5.0,MPATFR27H8H531755,,Unregistered,6,3.6,White,Grey,Yes,No,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714649/motor-vehicles-motor-cycles/2008-holden-rodeo-lt-4x2-3-6-v6-ra-automatic-dual-cab,"Engine light ON
Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Large Scuff on LHR guard"
2008.0,HYUNDAI,Santa,Fe Elite CM,Wagon,Automatic,Diesel,238047.0,7.0,KMHSH81WR9U445213,,Unregistered,4,2.2,Blue,Black Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714654/motor-vehicles-motor-cycles/2008-hyundai-santa-fe-elite-cm-turbo-diesel-automatic-7-seats-wagon,"Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Rear and front bumper
Large Dent on RHR door
Paint peeling Rear spoiler
Engine Oil Leak"
2015.0,LAND,Rover,Discovery 3.0 TDV6 Series 4,Wagon,Automatic,Diesel,178535.0,7.0,SALLAAAN5GA786593,,Unregistered,6,3.0,Black,Black Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714655/motor-vehicles-motor-cycles/2015-land-rover-discovery-3-0-tdv6-series-4-auto-8-speed-7-seats-wagon,"Other Warning light ON
Engine noise observed.
Door card Damaged.
Dents or marks on body consistent with age and kilometres."
2023.0,HYUNDAI,Staria,,People Mover,Automatic,Diesel,31389.0,8.0,KMHYC811SPU152965,,Unregistered,4,2.2,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714656/motor-vehicles-motor-cycles/2023-hyundai-staria-turbo-diesel-automatic-8-speed-8-seats-people-mover,Dents or marks on body consistent with age and kilometres.
2018.0,VOLKSWAGEN,Tiguan,Allspace 140TDI Highline 7 Sts Wgn,Wagon,Automatic,Diesel,138383.0,7.0,WVGZZZ5NZJM135100,,Unregistered,4,2.0,Maroon,Black Leather,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714657/motor-vehicles-motor-cycles/2018-volkswagen-tiguan-allspace-140tdi-highline-turbo-diesel-auto-7-sts-wgn,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Paint peeling Front bumper,
Large Dent on LHF guard"
